time,emg
1742842582.5561478,932
1742842582.5572398,928
1742842582.558252,932
1742842582.5593028,931
1742842582.5603557,932
1742842582.5614064,930
1742842582.562463,931
1742842582.563514,931
1742842582.5645673,931
1742842582.5656261,931
1742842582.566677,931
1742842582.5677297,931
1742842582.5687828,931
1742842582.5698423,931
1742842582.5708923,932
1742842582.5719452,931
1742842582.5729983,913
1742842582.5740569,896
1742842582.5751076,876
1742842582.5761604,859
1742842582.5772138,841
1742842582.5782726,824
1742842582.5793228,807
1742842582.580376,790
1742842582.581435,777
1742842582.5824907,761
1742842582.583541,744
1742842582.5845938,730
1742842582.5856476,715
1742842582.5867069,699
1742842582.5877576,684
1742842582.5888104,671
1742842582.589867,658
1742842582.5909348,649
1742842582.5919805,632
1742842582.593033,620
1742842582.5940871,607
1742842582.5951464,595
1742842582.5961967,584
1742842582.5972497,571
1742842582.598332,561
1742842582.5993423,549
1742842582.6003933,536
1742842582.6014466,525
1742842582.6025002,515
1742842582.6035502,504
1742842582.6046019,493
1742842582.6056557,483
1742842582.606714,473
1742842582.6077647,463
1742842582.6088178,454
1742842582.6098714,444
1742842582.6109304,434
1742842582.611981,425
1742842582.6130335,416
1742842582.6140873,407
1742842582.6151462,399
1742842582.616197,391
1742842582.6172497,383
1742842582.6183035,374
1742842582.6193624,367
1742842582.6204128,360
1742842582.6214664,352
1742842582.6225193,344
1742842582.6235783,337
1742842582.624629,331
1742842582.625682,324
1742842582.6267352,317
1742842582.6277943,311
1742842582.6288445,304
1742842582.6298983,298
1742842582.6309507,291
1742842582.6320095,286
1742842582.6330595,281
1742842582.6341136,275
1742842582.6351662,269
1742842582.6362255,265
1742842582.6372755,260
1742842582.6383286,254
1742842582.6394205,250
1742842582.6404324,245
1742842582.6414835,240
1742842582.6425362,236
1742842582.643589,232
1742842582.644639,227
1742842582.645691,223
1742842582.648765,230
1742842582.649808,225
1742842582.650858,222
1742842582.6519103,220
1742842582.653002,218
1742842582.654013,214
1742842582.6550639,211
1742842582.656116,208
1742842582.6571662,206
1742842582.6582236,265
1742842582.6592817,784
1742842582.66033,932
1742842582.6613886,932
1742842582.6624386,931
1742842582.6634893,932
1742842582.6645417,932
1742842582.6656003,932
1742842582.6666503,931
1742842582.6677032,931
1742842582.6687558,932
1742842582.6698146,932
1742842582.6708648,932
1742842582.6719172,932
1742842582.6729703,932
1742842582.6740296,932
1742842582.6750798,932
1742842582.676133,932
1742842582.6771858,931
1742842582.6782448,932
1742842582.679295,932
1742842582.6803482,932
1742842582.681401,932
1742842582.6824598,931
1742842582.6835103,932
1742842582.6845722,933
1742842582.6856213,933
1742842582.6866794,933
1742842582.6877382,932
1742842582.688787,932
1742842582.6898398,932
1742842582.6908984,933
1742842582.6919482,932
1742842582.6930044,932
1742842582.6940756,930
1742842582.695086,933
1742842582.6961367,932
1742842582.6971893,932
1742842582.6982405,931
1742842582.6992905,932
1742842582.7003417,932
1742842582.7013943,932
1742842582.7024524,932
1742842582.703503,932
1742842582.7045553,932
1742842582.7056084,932
1742842582.7066667,934
1742842582.7077172,933
1742842582.7087696,932
1742842582.7098234,931
1742842582.7108822,934
1742842582.711933,932
1742842582.7129855,932
1742842582.7140393,932
1742842582.7150984,931
1742842582.7161489,932
1742842582.7172017,932
1742842582.7182555,932
1742842582.7193143,932
1742842582.7203648,932
1742842582.721418,933
1742842582.7224703,933
1742842582.7235296,932
1742842582.7245798,932
1742842582.725633,932
1742842582.7266862,931
1742842582.727745,931
1742842582.7287953,932
1742842582.7298493,932
1742842582.7309022,932
1742842582.731961,933
1742842582.7330115,933
1742842582.734065,932
1742842582.7351568,930
1742842582.7361681,932
1742842582.7372196,931
1742842582.738273,931
1742842582.7393227,931
1742842582.7403731,932
1742842582.741425,932
1742842582.7424886,931
1742842582.7435417,932
1742842582.744592,932
1742842582.7456455,931
1742842582.7466981,933
1742842582.7477567,932
1742842582.7488074,932
1742842582.749873,931
1742842582.7509305,932
1742842582.7519844,933
1742842582.7530344,932
1742842582.7540877,932
1742842582.7551405,932
1742842582.7561994,931
1742842582.7572498,931
1742842582.7583032,931
1742842582.7593563,932
1742842582.760415,931
1742842582.7614658,933
1742842582.7625186,932
1742842582.7635717,932
1742842582.7646303,931
1742842582.7656817,931
1742842582.7667344,931
1742842582.767787,931
1742842582.768846,931
1742842582.7698967,933
1742842582.7709494,931
1742842582.7720022,932
1742842582.7730613,931
1742842582.7741122,931
1742842582.7751646,932
1742842582.776244,928
1742842582.777255,931
1742842582.7783067,931
1742842582.7793596,934
1742842582.7804096,931
1742842582.7814658,932
1742842582.7825105,932
1742842582.7835634,932
1742842582.7846215,931
1742842582.785672,931
1742842582.7867243,931
1742842582.7877772,927
1742842582.788835,907
1742842582.7898855,892
1742842582.790938,875
1742842582.7919908,858
1742842582.7930493,840
1742842582.7941,823
1742842582.7951527,806
1742842582.7962053,791
1742842582.7972643,774
1742842582.7983153,757
1742842582.7993677,742
1742842582.8004208,727
1742842582.80148,712
1742842582.8025305,696
1742842582.803583,681
1742842582.804636,666
1742842582.8056953,652
1742842582.8067455,638
1742842582.8077984,624
1742842582.8088512,611
1742842582.8099105,599
1742842582.8109605,586
1742842582.8120134,574
1742842582.8130662,562
1742842582.8141346,556
1742842582.815188,547
1742842582.8162396,535
1742842582.817561,533
1742842582.8183563,521
1742842582.8194132,512
1742842582.820461,503
1742842582.8215141,494
1742842582.8225734,485
1742842582.8236232,475
1742842582.8247042,507
1742842582.826014,934
1742842582.8268123,932
1742842582.8278599,933
1742842582.8289118,932
1742842582.8300457,930
1742842582.8310518,932
1742842582.8321013,932
1742842582.8331542,931
1742842582.8342085,931
1742842582.835276,931
1742842582.8363323,929
1742842582.83738,932
1742842582.8384366,931
1742842582.8394868,932
1742842582.8405395,932
1742842582.8415923,933
1742842582.8426507,932
1742842582.8437006,933
1742842582.8447604,932
1742842582.8458107,934
1742842582.8468688,932
1742842582.847919,931
1742842582.8489716,931
1742842582.8500257,931
1742842582.851084,932
1742842582.852135,931
1742842582.8531876,931
1742842582.8542414,932
1742842582.8553004,934
1742842582.8563507,934
1742842582.8574038,934
1742842582.858466,931
1742842582.8595195,931
1742842582.8605697,931
1742842582.8616226,932
1742842582.8626752,932
1742842582.8637335,932
1742842582.8647835,932
1742842582.8658364,932
1742842582.866889,933
1742842582.8679476,932
1742842582.8689973,932
1742842582.8700502,932
1742842582.871143,929
1742842582.872155,932
1742842582.873205,933
1742842582.8742578,932
1742842582.8753102,932
1742842582.8763597,934
1742842582.8774335,932
1742842582.8784754,931
1742842582.8795297,931
1742842582.8805795,933
1742842582.881633,933
1742842582.8826861,932
1742842582.883746,931
1742842582.8848042,931
1742842582.8858528,932
1742842582.8869052,932
1742842582.8879967,934
1742842582.8890214,932
1742842582.8900726,931
1742842582.891125,932
1742842582.892184,931
1742842582.8932366,932
1742842582.894288,932
1742842582.8953404,932
1742842582.8964,932
1742842582.89745,933
1742842582.898502,933
1742842582.899555,933
1742842582.900613,932
1742842582.9016635,932
1742842582.9027162,931
1742842582.9037688,932
1742842582.9048274,932
1742842582.9058785,931
1742842582.9069312,931
1742842582.907984,932
1742842582.9090433,933
1742842582.910094,932
1742842582.9111466,932
1742842582.912239,930
1742842582.91325,933
1742842582.9143014,932
1742842582.915354,934
1742842582.9164045,930
1742842582.9174542,931
1742842582.9185054,931
1742842582.9195583,932
1742842582.9206164,931
1742842582.9216673,932
1742842582.9227202,931
1742842582.9237733,931
1742842582.924832,931
1742842582.9258823,931
1742842582.9269352,931
1742842582.9279883,931
1742842582.9290476,931
1742842582.9300973,931
1742842582.9311504,931
1742842582.9322033,931
1742842582.933262,933
1742842582.9343133,931
1742842582.9353762,931
1742842582.9364247,931
1742842582.9374743,931
1742842582.9385245,931
1742842582.939577,931
1742842582.9406297,931
1742842582.941689,931
1742842582.942739,931
1742842582.9437914,931
1742842582.9448442,931
1742842582.9459028,932
1742842582.9469633,930
1742842582.9480135,931
1742842582.9490805,930
1742842582.9501338,928
1742842582.9511836,915
1742842582.9522362,902
1742842582.9533408,890
1742842582.9543574,874
1742842582.955416,858
1742842582.9564636,844
1742842582.9575274,832
1742842582.958605,827
1742842582.959652,808
1742842582.9607115,795
1742842582.961762,778
1742842582.9628208,764
1742842582.9638698,745
1742842582.9649296,729
1742842582.965981,713
1742842582.967037,696
1742842582.9680898,680
1742842582.9691436,666
1742842582.9701962,651
1742842582.9712558,640
1742842582.972313,624
1742842582.9733636,611
1742842582.974417,598
1742842582.9754708,585
1742842582.976532,574
1742842582.9775856,564
1742842582.9786398,550
1742842582.9796975,539
1742842582.980756,526
1742842582.9818103,516
1742842582.9828663,504
1742842582.983916,494
1742842582.9849696,484
1742842582.9860225,474
1742842582.9870758,464
1742842582.988136,455
1742842582.9891927,446
1742842582.9902437,435
1742842582.9912977,428
1742842582.9926345,425
1742842582.9936714,424
1742842582.9947236,425
1742842582.995783,423
1742842582.9968462,424
1742842582.9979649,419
1742842582.998969,411
1742842583.0000236,405
1742842583.0010738,399
1742842583.0021398,401
1742842583.0031867,393
1742842583.0042446,385
1742842583.0052946,379
1742842583.006348,372
1742842583.0074003,365
1742842583.0084589,358
1742842583.009469,351
1742842583.0105214,344
1742842583.011574,337
1742842583.012633,331
1742842583.0136826,323
1742842583.0147352,316
1742842583.015788,310
1742842583.0168464,304
1742842583.0178962,298
1742842583.0189486,292
1742842583.0200012,286
1742842583.0210595,280
1742842583.0221097,274
1742842583.0231621,269
1742842583.024219,263
1742842583.0252764,259
1742842583.0263264,254
1742842583.027379,249
1742842583.028447,245
1742842583.0294757,240
1742842583.0305254,235
1742842583.0315778,231
1742842583.0326095,227
1742842583.0336626,224
1742842583.0347142,221
1742842583.035767,216
1742842583.0368261,213
1742842583.0378773,209
1742842583.03893,205
1742842583.0399828,201
1742842583.0410419,198
1742842583.0420923,194
1742842583.043145,191
1742842583.0441978,187
1742842583.0452569,184
1742842583.0463083,181
1742842583.0473607,178
1742842583.0484138,174
1742842583.0494733,172
1742842583.0505238,169
1742842583.0515764,166
1742842583.0526292,163
1742842583.0536888,160
1742842583.054739,157
1742842583.0557916,154
1742842583.0568447,152
1742842583.0579042,151
1742842583.0589657,325
1742842583.0600142,855
1742842583.0610669,931
1742842583.0621247,932
1742842583.063175,932
1742842583.064227,931
1742842583.06528,931
1742842583.0663383,932
1742842583.0673888,932
1742842583.0684412,932
1742842583.069525,928
1742842583.0705361,933
1742842583.0715885,934
1742842583.072655,931
1742842583.0737023,931
1742842583.0747542,932
1742842583.075807,932
1742842583.0768597,932
1742842583.0779147,932
1742842583.078967,932
1742842583.0800202,932
1742842583.0810735,932
1742842583.0821273,931
1742842583.0831802,932
1742842583.0842335,931
1742842583.0852866,932
1742842583.086341,932
1742842583.0873935,932
1742842583.088447,932
1742842583.089514,931
1742842583.0905638,931
1742842583.0916142,933
1742842583.0926669,932
1742842583.0937204,932
1742842583.0947735,931
1742842583.095826,932
1742842583.0968788,934
1742842583.0979333,933
1742842583.0989873,932
1742842583.10004,931
1742842583.101093,933
1742842583.1021464,934
1742842583.1031997,934
1742842583.104252,934
1742842583.1053047,931
1742842583.106359,931
1742842583.1074128,931
1742842583.1084657,933
1742842583.109519,934
1742842583.1105907,929
1742842583.1116095,933
1742842583.1126626,932
1742842583.1137168,931
1742842583.1147704,930
1742842583.115823,934
1742842583.1168766,933
1742842583.1179302,932
1742842583.118984,932
1742842583.1200368,932
1742842583.121089,932
1742842583.1221437,932
1742842583.1231964,932
1742842583.124249,932
1742842583.1253023,932
1742842583.126356,932
1742842583.1274095,932
1742842583.1284618,932
1742842583.1295154,932
1742842583.130569,932
1742842583.1316226,934
1742842583.1326756,934
1742842583.1337287,933
1742842583.1347818,932
1742842583.135836,932
1742842583.1368883,932
1742842583.1379423,931
1742842583.1389954,931
1742842583.1400492,932
1742842583.141102,932
1742842583.142156,932
1742842583.1432087,933
1742842583.1442626,934
1742842583.1453154,934
1742842583.1463687,933
1742842583.1474223,932
1742842583.148476,932
1742842583.1495306,932
1742842583.1505852,931
1742842583.1516423,929
1742842583.1526964,931
1742842583.1537495,934
1742842583.1548028,932
1742842583.1558564,932
1742842583.1569092,932
1742842583.1579623,933
1742842583.159015,931
1742842583.1600683,932
1742842583.1611207,931
1742842583.1621747,931
1742842583.1632283,931
1742842583.1642816,931
1742842583.1653345,931
1742842583.166388,931
1742842583.1674411,931
1742842583.1684947,931
1742842583.1695483,933
1742842583.1706014,933
1742842583.1716547,931
1742842583.1727083,931
1742842583.1737616,931
1742842583.1748147,931
1742842583.1758676,932
1742842583.1769214,931
1742842583.1779745,932
1742842583.179028,933
1742842583.1800811,933
1742842583.181135,932
1742842583.182188,932
1742842583.1832411,932
1742842583.1842945,932
1742842583.1853483,931
1742842583.1864014,932
1742842583.1874545,931
1742842583.188538,928
1742842583.1895611,914
1742842583.1906137,898
1742842583.1916666,880
1742842583.1927202,864
1742842583.1937733,844
1742842583.1948268,827
1742842583.19588,810
1742842583.1969333,792
1742842583.198003,778
1742842583.1990583,764
1742842583.2001104,747
1742842583.2011604,734
1742842583.2022212,722
1742842583.2032716,706
1742842583.2043333,691
1742842583.2053843,678
1742842583.2064378,664
1742842583.2074912,651
1742842583.2085443,638
1742842583.2095988,623
1742842583.2106519,611
1742842583.2117045,598
1742842583.212758,585
1742842583.213812,573
1742842583.2148652,561
1742842583.2159185,549
1742842583.2169719,537
1742842583.2180262,526
1742842583.2190785,515
1742842583.2201324,504
1742842583.2211854,493
1742842583.22224,483
1742842583.2232926,472
1742842583.2243462,462
1742842583.2253993,452
1742842583.2264535,443
1742842583.2275062,434
1742842583.2285597,424
1742842583.2296095,417
1742842583.2306662,407
1742842583.2317197,399
1742842583.2327728,391
1742842583.2338266,383
1742842583.2348797,375
1742842583.2359328,367
1742842583.2369862,359
1742842583.2380397,352
1742842583.2390919,344
1742842583.2404213,341
1742842583.241216,527
1742842583.242276,930
1742842583.2433226,932
1742842583.2443752,931
1742842583.2454293,932
1742842583.2464821,933
1742842583.247535,933
1742842583.2485883,934
1742842583.2496421,931
1742842583.250696,932
1742842583.2517486,932
1742842583.252802,933
1742842583.2538557,933
1742842583.2549095,932
1742842583.2559624,932
1742842583.2570155,932
1742842583.2580695,932
1742842583.259123,932
1742842583.260176,932
1742842583.2612293,932
1742842583.2622828,933
1742842583.2633364,933
1742842583.2643893,933
1742842583.2654426,931
1742842583.266496,931
1742842583.2675483,932
1742842583.268601,931
1742842583.269655,932
1742842583.2707047,931
1742842583.2717617,931
1742842583.2728148,933
1742842583.2738683,934
1742842583.2749221,932
1742842583.275975,932
1742842583.2770407,931
1742842583.2781,932
1742842583.27915,932
1742842583.2802022,932
1742842583.2812555,932
1742842583.2823088,932
1742842583.2833626,932
1742842583.2844157,932
1742842583.2854712,934
1742842583.286524,932
1742842583.287578,931
1742842583.2886367,934
1742842583.2896883,928
1742842583.2907395,932
1742842583.2917933,932
1742842583.2928455,934
1742842583.2939003,933
1742842583.294953,932
1742842583.296007,932
1742842583.2970598,932
1742842583.298113,931
1742842583.2991657,933
1742842583.300219,932
1742842583.3012714,931
1742842583.3023255,931
1742842583.3033786,933
1742842583.3044326,932
1742842583.3054855,932
1742842583.3065388,932
1742842583.307593,932
1742842583.308646,932
1742842583.3096998,932
1742842583.310753,931
1742842583.3118029,931
1742842583.3128595,932
1742842583.3139133,934
1742842583.3149667,933
1742842583.3160205,932
1742842583.3170736,932
1742842583.3181272,932
1742842583.3191805,933
1742842583.3202345,933
1742842583.3212872,934
1742842583.322341,933
1742842583.323394,932
1742842583.324448,932
1742842583.3255012,932
1742842583.3265543,932
1742842583.3276079,932
1742842583.3286614,931
1742842583.3297148,931
1742842583.3307679,933
1742842583.331821,933
1742842583.3328748,932
1742842583.3339279,932
1742842583.3349812,932
1742842583.3360343,932
1742842583.3370883,931
1742842583.3381417,931
1742842583.3391948,931
1742842583.3402483,932
1742842583.341302,931
1742842583.3423553,931
1742842583.3434083,932
1742842583.344462,932
1742842583.345516,931
1742842583.346569,934
1742842583.3476222,933
1742842583.3486881,932
1742842583.349729,931
1742842583.3507824,931
1742842583.351836,932
1742842583.3528895,930
1742842583.353943,931
1742842583.354996,931
1742842583.3560493,931
1742842583.357103,931
1742842583.3581562,931
1742842583.3592098,931
1742842583.3602629,931
1742842583.361317,931
1742842583.3623698,931
1742842583.3634233,931
1742842583.3644767,930
1742842583.3655307,919
1742842583.3665836,904
1742842583.367637,890
1742842583.3686903,876
1742842583.3697443,859
1742842583.3707974,844
1742842583.3718505,830
1742842583.3729036,814
1742842583.3739579,797
1742842583.3750107,782
1742842583.376064,766
1742842583.3771174,752
1742842583.3781714,734
1742842583.3792243,720
1742842583.3802774,705
1742842583.3813307,690
1742842583.3823845,676
1742842583.3834476,663
1742842583.3844953,649
1742842583.3855488,637
1742842583.386602,623
1742842583.387655,610
1742842583.388708,598
1742842583.3897576,587
1742842583.390814,573
1742842583.3918667,560
1742842583.3929195,548
1742842583.3939745,537
1742842583.3950272,526
1742842583.3960807,515
1742842583.397134,504
1742842583.3981879,494
1742842583.3992407,483
1742842583.4002938,473
1742842583.4013472,463
1742842583.402401,453
1742842583.4034536,444
1742842583.4045072,434
1742842583.405561,424
1742842583.406615,415
1742842583.4076676,406
1742842583.4087212,397
1742842583.4097745,389
1742842583.4108286,381
1742842583.4118814,373
1742842583.4129345,365
1742842583.4139886,358
1742842583.4150424,351
1742842583.416095,343
1742842583.4171484,336
1742842583.4182022,329
1742842583.419256,322
1742842583.4203088,316
1742842583.4213622,309
1742842583.422416,303
1742842583.4234695,297
1742842583.4245224,291
1742842583.4255762,285
1742842583.4266427,280
1742842583.4276829,273
1742842583.4287362,268
1742842583.42979,262
1742842583.4308436,258
1742842583.431897,253
1742842583.43295,248
1742842583.4340034,242
1742842583.4350574,238
1742842583.4361103,233
1742842583.4371638,229
1742842583.4382172,224
1742842583.439271,220
1742842583.4403236,216
1742842583.4413776,212
1742842583.442431,208
1742842583.4434848,204
1742842583.4445376,200
1742842583.4455912,196
1742842583.4466448,193
1742842583.4477153,194
1742842583.4487607,191
1742842583.4498303,194
1742842583.4508765,191
1742842583.4519422,189
1742842583.4529905,186
1742842583.454057,185
1742842583.4551117,185
1742842583.4561648,182
1742842583.457217,180
1742842583.45838,427
1742842583.4594183,922
1742842583.460479,930
1742842583.4615266,931
1742842583.462583,932
1742842583.4636319,933
1742842583.464685,932
1742842583.4657402,932
1742842583.4667902,932
1742842583.467843,932
1742842583.468896,932
1742842583.4699497,933
1742842583.4710016,932
1742842583.4720547,932
1742842583.4731073,932
1742842583.4741626,933
1742842583.475216,931
1742842583.4762692,932
1742842583.477325,932
1742842583.4783792,931
1742842583.4794338,932
1742842583.480487,932
1742842583.4815404,932
1742842583.4825928,932
1742842583.4836466,932
1742842583.484703,931
1742842583.4857554,933
1742842583.4868093,932
1742842583.4878604,933
1742842583.4889157,933
1742842583.489967,933
1742842583.49102,934
1742842583.4920728,933
1742842583.4931312,933
1742842583.4942179,930
1742842583.4952588,932
1742842583.49631,932
1742842583.4973636,932
1742842583.4984176,935
1742842583.4994843,931
1742842583.5005445,931
1742842583.501596,932
1742842583.502646,931
1742842583.5040715,935
1742842583.5047596,933
1742842583.5058117,930
1742842583.5068624,932
1742842583.507915,934
1742842583.5089676,932
1742842583.5100214,932
1742842583.5110736,932
1742842583.5121262,932
1742842583.513179,932
1742842583.5142329,932
1742842583.5152853,932
1742842583.516337,934
1742842583.5173895,933
1742842583.518443,933
1742842583.5194955,933
1742842583.520548,932
1742842583.5216029,932
1742842583.5226564,933
1742842583.5237093,934
1742842583.5247626,933
1742842583.525816,931
1742842583.52687,931
1742842583.5279226,933
1742842583.5289762,932
1742842583.5300303,932
1742842583.5310843,932
1742842583.532137,932
1742842583.5331905,931
1742842583.534244,932
1742842583.535298,931
1742842583.5363507,932
1742842583.537404,932
1742842583.538458,932
1742842583.539512,931
1742842583.5405645,931
1742842583.5416183,932
1742842583.5426726,932
1742842583.5437255,932
1742842583.5447783,932
1742842583.5458317,932
1742842583.5468814,931
1742842583.5479386,932
1742842583.5489917,932
1742842583.5500457,933
1742842583.5510995,931
1742842583.5521526,932
1742842583.5532057,932
1742842583.5542595,932
1742842583.5553145,933
1742842583.5563672,932
1742842583.557421,931
1742842583.5584738,932
1742842583.5595274,931
1742842583.5605803,932
1742842583.5616343,931
1742842583.5626876,932
1742842583.5637414,934
1742842583.5647943,933
1742842583.565848,931
1742842583.5669012,933
1742842583.5679553,934
1742842583.5690079,932
1742842583.5700617,933
1742842583.571115,933
1742842583.5721686,932
1742842583.5732217,932
1742842583.5742753,932
1742842583.5753286,932
1742842583.576383,932
1742842583.577474,931
1742842583.578517,930
1742842583.5795643,931
1742842583.5806177,931
1742842583.5816748,931
1742842583.5827303,929
1742842583.5837793,930
1742842583.5848315,931
1742842583.5858848,930
1742842583.5869381,915
1742842583.587988,899
1742842583.5890446,882
1742842583.5900981,867
1742842583.5911515,851
1742842583.592205,836
1742842583.593261,822
1742842583.5943131,811
1742842583.595366,788
1742842583.59642,772
1742842583.5974734,757
1742842583.5985265,742
1742842583.5995831,738
1742842583.600652,729
1742842583.6017475,729
1742842583.602794,728
1742842583.603947,716
1742842583.6049795,697
1742842583.606029,683
1742842583.6070826,670
1742842583.6081588,658
1742842583.60923,645
1742842583.6106918,624
1742842583.6117544,612
1742842583.612815,601
1742842583.6138768,586
1742842583.6149933,575
1742842583.6160655,561
1742842583.6171415,549
1742842583.6182199,537
1742842583.6192737,524
1742842583.620318,514
1742842583.6213775,502
1742842583.6224287,492
1742842583.6234853,482
1742842583.6245422,472
1742842583.6256015,463
1742842583.6266544,453
1742842583.6277108,444
1742842583.6287665,434
1742842583.629823,427
1742842583.630878,416
1742842583.6319335,408
1742842583.6329887,399
1742842583.6340442,391
1742842583.6351278,386
1742842583.6361752,380
1742842583.63726,376
1742842583.6382983,369
1742842583.6393473,365
1742842583.6403995,359
1742842583.6414566,355
1742842583.642507,349
1742842583.6435597,342
1742842583.6446126,337
1742842583.6456623,331
1742842583.6467268,325
1742842583.647805,324
1742842583.6488516,319
1742842583.6499,319
1742842583.6509533,323
1742842583.6520097,319
1742842583.6530745,314
1742842583.6541226,310
1742842583.6551735,310
1742842583.6562264,308
1742842583.657279,305
1742842583.6583338,308
1742842583.659386,602
1742842583.6604385,932
1742842583.6614656,933
1742842583.6625187,932
1742842583.6635711,932
1742842583.664624,932
1742842583.6656783,932
1742842583.6667314,932
1742842583.6677835,932
1742842583.6688364,932
1742842583.6698892,933
1742842583.6709425,932
1742842583.671995,931
1742842583.6730478,932
1742842583.6741006,931
1742842583.6751542,932
1742842583.6762066,932
1742842583.6772592,932
1742842583.6783123,932
1742842583.6793656,932
1742842583.6804178,931
1742842583.681465,932
1742842583.6825173,932
1742842583.6835706,932
1742842583.6846242,932
1742842583.685678,932
1742842583.686732,932
1742842583.687785,934
1742842583.6888375,932
1742842583.6898913,932
1742842583.690941,929
1742842583.691998,932
1742842583.693051,932
1742842583.6941044,934
1742842583.695158,933
1742842583.6962106,932
1742842583.697264,932
1742842583.6983173,932
1742842583.699371,932
1742842583.7004237,932
1742842583.7014768,932
1742842583.7025301,932
1742842583.7035847,932
1742842583.7046373,932
1742842583.705691,932
1742842583.706744,932
1742842583.7077978,933
1742842583.7088504,932
1742842583.7099042,932
1742842583.710957,932
1742842583.7120109,932
1742842583.7130635,932
1742842583.7141168,931
1742842583.7151704,932
1742842583.7162237,932
1742842583.7172763,933
1742842583.71833,933
1742842583.7193828,935
1742842583.7204366,933
1742842583.7214894,932
1742842583.7225425,934
1742842583.7235956,932
1742842583.724649,932
1742842583.7257018,933
1742842583.7267551,932
1742842583.727809,934
1742842583.728862,933
1742842583.7299151,932
1742842583.7309682,932
1742842583.7320182,932
1742842583.7330747,932
1742842583.7341285,932
1742842583.7351813,932
1742842583.736235,932
1742842583.737288,932
1742842583.738341,931
1742842583.7395153,928
1742842583.7405653,931
1742842583.7416184,931
1742842583.7426717,932
1742842583.7437248,932
1742842583.7447784,932
1742842583.7458317,932
1742842583.7468848,931
1742842583.7479382,931
1742842583.7489917,931
1742842583.7500448,931
1742842583.7510982,931
1742842583.7521513,931
1742842583.7532053,931
1742842583.7542584,931
1742842583.7553117,931
1742842583.7563648,933
1742842583.757419,932
1742842583.7584715,932
1742842583.7595246,931
1742842583.7605777,931
1742842583.761632,932
1742842583.7626846,932
1742842583.763738,932
1742842583.7648041,929
1742842583.765845,931
1742842583.7668982,931
1742842583.7679513,931
1742842583.769005,931
1742842583.7700582,931
1742842583.7711115,931
1742842583.7721646,932
1742842583.7732184,931
1742842583.7742715,931
1742842583.7753246,931
1742842583.776378,931
1742842583.7774322,931
1742842583.7786791,928
1742842583.7798023,930
1742842583.7808516,931
1742842583.7819066,932
1742842583.7829578,931
1742842583.7840152,931
1742842583.7850676,931
1742842583.7861211,916
1742842583.7871733,900
1742842583.7882268,886
1742842583.7892797,871
1742842583.7903337,855
1742842583.7913864,840
1742842583.7924395,824
1742842583.793495,810
1742842583.7945476,793
1742842583.7956002,777
1742842583.7966533,763
1742842583.7977033,750
1742842583.79876,732
1742842583.799813,716
1742842583.8008664,702
1742842583.8019202,687
1742842583.802973,672
1742842583.8040261,657
1742842583.8050792,643
1742842583.806133,630
1742842583.807186,616
1742842583.8082392,603
1742842583.8092923,591
1742842583.8103461,578
1742842583.811399,565
1742842583.812452,553
1742842583.813506,541
1742842583.8145595,530
1742842583.8156123,518
1742842583.8166656,507
1742842583.8177192,496
1742842583.818773,485
1742842583.8198256,474
1742842583.8208787,465
1742842583.8219323,455
1742842583.822986,446
1742842583.824039,436
1742842583.825092,427
1742842583.8261452,418
1742842583.827199,409
1742842583.8282516,401
1742842583.8293052,392
1742842583.8303587,384
1742842583.8314128,376
1742842583.832479,370
1742842583.833527,362
1742842583.8345957,356
1742842583.835633,348
1742842583.8366861,341
1742842583.8377395,334
1742842583.8387933,327
1742842583.839846,321
1742842583.840899,315
1742842583.8419528,308
1742842583.8430064,302
1742842583.8440592,295
1742842583.8451123,289
1742842583.8461657,284
1742842583.8472195,278
1742842583.8482723,273
1742842583.8493254,267
1742842583.8503792,262
1742842583.8514328,256
1742842583.8524857,251
1742842583.853539,246
1742842583.8545923,241
1742842583.855646,237
1742842583.856699,232
1742842583.8577523,227
1742842583.8588068,224
1742842583.8598607,220
1742842583.860913,216
1742842583.8619666,212
1742842583.8630197,207
1742842583.8640733,204
1742842583.865126,200
1742842583.8661792,197
1742842583.8672323,193
1742842583.8682857,190
